1,840661
1,855195
1,852928
1,859994
1,856528
1,854661
1,858128
1,855861
1,853994
1,856528
1,859061
1,857861
1,855728
1,853195
1,849995
1,859994
1,851595
1,853195
1,855595
1,851595
1,856928
1,852661
1,851195
1,852928
1,859328
1,859994
1,855728
1,856661
1,851195
1,855328
1,851461
1,857995
1,854795
1,848928
1,848128
1,859994
1,859994
1,855861
1,855194
1,857995
1,855861
1,855328
1,851728
1,853861
1,850795
1,851728
1,856795
1,858794
1,853728
1,859994
1,854395
1,858528
1,857728
1,858928
1,859994
1,853195
1,857461
1,853995
1,845861
1,853994
1,850528
1,858661
1,850928
1,856395
1,854661
1,858794
1,848395
1,859994
1,857061
1,856395
1,859195
1,843595
1,851461
1,858528
1,855728
1,859994
1,853061
1,853595
1,858528
1,859195
1,859994
1,849195
1,859328
1,852395
1,856528
1,851861
1,854261
1,857728
1,848261
1,854128
1,858661
1,853861
1,858528
1,855195
1,854261
1,859994
1,846395
1,855861
1,844795
1,850128
1,854928
1,850928
1,852528
1,858661
1,853595
1,855061
1,849328
1,856528
1,855194
1,849995
1,855194
1,853328
1,853061
1,853061
1,852128
1,857328
1,856528
1,848128
1,856528
1,855194
1,855861
1,851595
1,857994
1,854528
1,850528
1,846795
1,838528
1,844128
1,841461
1,849461
1,849328
1,847861
1,854928
1,842661
1,835461
1,831861
1,838928
1,842928
1,841061
1,832795
1,843328
1,847995
1,847328
1,840395
1,846928
1,845061
1,837995
1,845195
1,847461
1,852795
1,847594
1,846928
1,847195
1,841861
1,836928
1,847328
1,855194
1,836261
1,838928
1,847995
1,843861
1,846795
1,834661
1,851995
1,850528
1,831861
1,856795
1,842261
1,853461
1,844528
1,844928
1,833995
1,848128
1,853995
1,851995
1,834795
1,840928
1,847728
1,849728
1,835328
1,850128
1,845861
1,841328
1,842261
1,823195
1,841328
1,835728
1,845995
1,841595
1,848262
1,845595
1,831195
1,850795
1,847061
1,843861
1,842928
1,834661
1,836661
1,847061
1,845328
1,845728
1,837728
1,839995
1,843995
1,837995
1,835461
1,846261
1,850661
1,834261
1,839061
1,827861
1,853328
1,847195
1,836795
1,849461
1,839061
1,837995
1,835862
1,841061
1,842261
1,833195
1,840395
1,848528
1,834795
1,841461
1,851328
1,847995
1,843595
1,853994
1,833728
1,839461
1,834795
1,851461
1,832395
1,839461
1,831061
1,848261
1,842795
1,843595
1,838928
1,828661
1,848128
1,835195
1,838128
1,844128
1,847328
1,852661
1,847861
1,832395
1,847595
1,830395
1,844395
1,842395
1,849328
1,840261
1,842128
1,831461
1,827328
1,834661
1,845461
1,840662
1,843994
1,832261
1,833328
1,841328
1,837728
1,833195
1,843728
1,846928
1,841861
1,844928
1,845995
1,827461
1,847461
1,842928
1,850395
1,840795
1,825462
1,835595
1,838528
1,838928
1,834528
1,840928
1,835995
1,835061
1,842395
1,844261
1,849861
1,847461
1,842928
1,844395
1,845195
1,849595
1,844928
1,832528
1,849195
1,845728
1,855328
1,844128
1,843595
1,847328
1,832928
1,836928
1,843328
1,832662
1,841995
1,837861
1,847861
1,834261
1,834661
1,841061
1,837061
1,839861
1,844661
1,843062
1,845194
1,841728
1,844261
1,845328
1,843728
1,855595
1,843995
1,846395
1,838261
1,834662
1,844661
1,858261
1,841595
1,847995
1,846128
1,853994
1,839461
1,847461
1,851595
1,837328
1,839061
1,844795
1,840128
1,839461
1,837861
1,854928
1,843061
1,839328
1,829328
1,844528
1,841861
1,851461
1,844128
1,833728
1,837728
1,837595
1,821728
1,838795
1,843328
1,836795
1,846928
1,843461
1,841461
1,838795
1,842128
1,839195
1,843595
1,842795
1,849861
1,838795
1,843728
1,851595
1,844261
1,842128
1,844661
1,841861
1,829595
1,839061
1,853328
1,845861
1,849061
1,854128
1,844795
1,837328
1,833995
1,840528
1,850528
1,833061
1,832128
1,844928
1,831061
1,844928
1,847328
1,840528
1,839861
1,844128
1,841728
1,842395
1,853461
1,835461
1,835862
1,845061
1,822528
1,845061
1,852661
1,837195
1,847195
1,841595
1,849595
1,827461
1,832928
1,845728
1,825195
1,834661
1,843061
1,836395
1,841328
1,836261
1,838261
1,851995
1,845995
1,843728
1,841461
1,846261
1,834795
1,846261
1,848528
1,848928
1,855194
1,832395
1,837728
1,837595
1,847861
1,841328
1,848928
1,842528
1,847194
1,842795
1,840128
1,848261
1,853995
1,838395
1,846795
1,843061
1,849461
1,851461
1,849061
1,845061
1,832928
1,842395
1,851995
1,838128
1,841595
1,849595
1,829995
1,839861
1,836795
1,817995
1,843595
1,834395
1,842795
1,836661
1,831195
1,845061
1,851195
1,836661
1,844661
1,849861
1,824128
1,841195
1,836128
1,842128
1,843461
1,838128
1,835328
1,836661
1,844261
1,848928
1,847595
1,832262
1,837195
1,844928
1,840661
1,847728
1,845995
1,841595
1,834795
1,848928
1,851995
1,835861
1,855194
1,841328
1,841061
1,836661
1,835062
1,824795
1,833995
1,847461
1,834261
1,844661
1,842395
1,852795
1,854261
1,833995
1,855728
1,841061
1,850795
1,844128
1,854128
1,839195
1,839861
1,840528
1,840128
1,834395
1,847861
1,835595
1,842928
1,843595
1,822928
1,839061
1,844795
1,842661
1,852928
1,852928
1,846928
1,841995
1,835595
1,841861
1,846661
1,820528
1,828261
1,833061
1,851728
1,854128
1,833861
1,851195
1,839461
1,846395
1,842261
1,834662
1,840528
1,845728
1,845728
1,846928
1,850261
1,845461
1,844661
1,848528
1,837062
1,847594
1,843994
1,849328
1,845595
1,849328
